variable,entite,label,nb_fichiers,nb_utilisations,exemples_fichiers
f7vk,foyer_fiscal,Inv. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vl,foyer_fiscal,Inv. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vm,foyer_fiscal,"Investissements forestiers : report 2015, hors sinistre",2,6,calculateur_impots/yaml/credit_invest_forestier.yaml; calculateur_impots/yaml/credits_impot.yaml
f7vn,foyer_fiscal,"Investissements forestiers : report 2015, hors sinistre, avec adhésion à une association de producteurs",1,5,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vo,foyer_fiscal,Nombre d'années de remboursement du prêt étudiant avant l'année de perception des revenus déclarés,1,4,calculateur_impots/yaml/credit_preetu.yaml
f7vp,foyer_fiscal,"Investissements forestiers : report 2014, hors sinistre, avec adhésion à une association de producteurs",1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vq,foyer_fiscal,"Investissements forestiers : report 2016, hors sinistre",1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vr,foyer_fiscal,"Investissements forestiers : report 2016, hors sinistre, avec adhésion à une association de producteurs",1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vs,foyer_fiscal,Inv. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vt,foyer_fiscal,Intérêt des emprunts contractés pour l'acquisition ou la construction de l'habitation principale: logements neufs non-BBC acquis ou construits du 01/01/2011 au 30/09/2011: annuités suivantes,1,4,calculateur_impots/yaml/credit_inthab.yaml
f7vu,foyer_fiscal,Intérêt des emprunts contractés pour l'acquisition ou la construction de l'habitation principale: logements neufs non-BBC acquis ou construits du 01/01/2011 au 30/09/2011: première annuité,1,1,calculateur_impots/yaml/credit_inthab.yaml
f7vv,foyer_fiscal,Intérêt des emprunts contractés pour l'acquisition ou la construction de l'habitation principale: logements neufs non-BBC acquis ou construits du 01/01/2010 au 31/12/2010: annuités suivantes,1,2,calculateur_impots/yaml/credit_inthab.yaml
f7vx,foyer_fiscal,Intérêt des emprunts contractés pour l'acquisition ou la construction de l'habitation principale: logements neufs BBC acquis ou construits du 01/01/2009 au 30/09/2011,1,5,calculateur_impots/yaml/credit_inthab.yaml
f7vz,foyer_fiscal,Intérêt des emprunts contractés pour l'acquisition ou la construction de l'habitation principale: logements anciens (acquis entre le 06/05/2007 et le 30/09/2011) ou neufs (acquis entre le 06/05/2007 et le 31/12/2009): annuités suivantes,1,4,calculateur_impots/yaml/credit_inthab.yaml
f7wj,foyer_fiscal,Dépenses en faveur de l'aide aux personnes réalisées dans l'habitation principale: équipements spécialement conçus pour les personnes âgées ou handicapées,1,4,calculateur_impots/yaml/credit_aidper.yaml
f7wl,foyer_fiscal,Dépenses en faveur de l'aide aux personnes réalisées dans l'habitation principale: travaux de prévention des risques technologiques,1,4,calculateur_impots/yaml/credit_aidper.yaml
f7wr,foyer_fiscal,Dépenses en faveur de l'aide aux personnes réalisées dans des habitations données en location : travaux de prévention des risques technologiques,1,4,calculateur_impots/yaml/credit_aidper.yaml
f7wt,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2012 ou réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012 et achevés en 2016 en métropole et dans les DOM-COM,1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7wu,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2016 en métropole et dans les DOM-COM,1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7wv,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2016 en métropole et dans les DOM-COM,1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7ww,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2010 et achevés en 2016 en métropole et dans les DOM-COM,1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7xi_2015,foyer_fiscal,"Investissements locatifs dans le secteur de touristique, logement neuf: report des dépenses d'investissement des années antérieures",1,2,calculateur_impots/yaml/reduc_invlst1.yaml
f7xj_2015,foyer_fiscal,"Investissements locatifs dans le secteur de touristique: réhabilitation d'un logement, report des dépenses d'investissement des années antérieures",1,2,calculateur_impots/yaml/reduc_invlst2.yaml
f7xp_2016,foyer_fiscal,Investissements locatifs dans une résidence hôtelière à vocation sociale: report des dépenses d'investissement des années antérieures,1,1,calculateur_impots/yaml/reduc_invlst1.yaml
f7xq_2016,foyer_fiscal,Investissements locatifs dans une résidence hôtelière à vocation sociale: report des dépenses d'investissement des années antérieures,1,1,calculateur_impots/yaml/reduc_invlst2.yaml
f7xs,foyer_fiscal,Report des années antérieures des dons (report des réductions et crédits d'impôt): année de perception des revenus -5,1,7,calculateur_impots/yaml/reduc_dfppce.yaml
f7xt,foyer_fiscal,Report des années antérieures des dons (report des réductions et crédits d'impôt): année de perception des revenus -4,1,7,calculateur_impots/yaml/reduc_dfppce.yaml
f7xu,foyer_fiscal,Report des années antérieures des dons (report des réductions et crédits d'impôt): année de perception des revenus -3,1,7,calculateur_impots/yaml/reduc_dfppce.yaml
f7xv,foyer_fiscal,Investissements locatifs dans le secteur de touristique: Report des dépenses d'investissement des années antérieures,1,4,calculateur_impots/yaml/reduc_dfppce.yaml
f7xw,foyer_fiscal,Report des années antérieures des dons (report des réductions et crédits d'impôt): année de perception des revenus -2,1,7,calculateur_impots/yaml/reduc_dfppce.yaml
f7xy,foyer_fiscal,Report des années antérieures des dons (report des réductions et crédits d'impôt): année de perception des revenus -1,1,3,calculateur_impots/yaml/reduc_dfppce.yaml
f7ya,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",2,2,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports2.yaml; calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yb,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2012, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yc,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2012 avec promesse d'achat en 2011, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yd,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2011, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7ye,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2011 avec promesse d'achat en 2010, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yf,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2010, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yg,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2010 avec promesse d'achat avant le 1.1.2010, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,1,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yh,foyer_fiscal,Investissements locatifs neufs dispositif Scellier : Report concernant les investissements réalisés en 2009 et achevés en 2013 en métropole et dans les DOM-COM ,1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yi,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Reports concernant les investissements achevés ou acquis au cours des années antérieures, Investissements achevés en 2013 et réalisés en 2009, en métropole, dans les DOM, à Saint-Barthélemy, Saint-Martin, Saint-Pierre-et-Miquelon",1,1,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yj,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2012 et achevés en 2013 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,3,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yk,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2013 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,3,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yl,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2013 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,3,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7ym,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2012 ou réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012 et achevés en 2014 en métropole et dans les DOM-COM,1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yn,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2014 en métropole et dans les DOM-COM,1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yo,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2014 en métropole et dans les DOM-COM,1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yp,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2010 et achevés en 2014 en métropole et dans les DOM-COM,1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yq,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2012 ou réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012 et achevés en 2014 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,2,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yr,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2014 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,2,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7ys,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2014 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,2,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yt,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2012 ou réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012 et achevés en 2015 en métropole et dans les DOM-COM,1,2,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yu,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2015 en métropole et dans les DOM-COM,1,2,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yv,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2015 en métropole et dans les DOM-COM,1,2,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yw,foyer_fiscal,Scellier: report de 1/9 de la réduction d'impôt des investissements réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2010 et achevés en 2015 en métropole et dans les DOM-COM,1,2,calculateur_impots/yaml/reduc_scelli_metro_bbc_et_reports1.yaml
f7yx,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2012 ou réalisés du 1.1.2013 au 31.3.2013 avec promesse d'achat en 2012 et achevés en 2015 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,1,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yy,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011 et achevés en 2015 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,1,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f7yz,foyer_fiscal,"Scellier: report de 1/5 de la réduction d'impôt des investissements réalisés en 2011 avec promesse d'achat en 2010 et achevés en 2015 en Polynésie, en Nouvelle Calédonie et à Wallis et Futuna ",1,1,calculateur_impots/yaml/reduc_scelli_dom_poly_et_reports.yaml
f8la,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Abandon de loyer,1,2,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tb,foyer_fiscal,Crédit d'impôt recherche (entreprises bénéficiant de la restitution immédiate),1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tc,foyer_fiscal,Crédit d'impôt autres entreprises (recherche non encore remboursé (années antérieures)),1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8te,foyer_fiscal,Crédit d'impôt: rénovation énergétique des bâtiments,1,2,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8te_2018,foyer_fiscal,Crédit d'impôt en faveur des entreprises: adhésion à un groupement de prévention agréé,1,4,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tf,foyer_fiscal,Reprises de réductions ou de crédits d'impôt,1,3,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tg,foyer_fiscal,Crédits d'impôt en faveur des entreprises: Investissement en Corse,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tl,foyer_fiscal,"Crédit d'impôt compétitivité emploi (CICE), entreprises bénéficiant de la restitution immédiate",1,5,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8to,foyer_fiscal,"Crédit d'impôt en faveur des entreprises: investissement en Corse, report non imputé les années antérieures",1,3,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tp,foyer_fiscal,"Crédit d'impôt en faveur des entreprises: investissement en Corse, reprise de crédit d'impôt",1,3,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8ts,foyer_fiscal,"Crédit d'impôt en faveur des entreprises: investissement en Corse, crédit d'impôt",1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8tz,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Apprentissage,1,4,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8uw,foyer_fiscal,"Crédit d'impôt compétitivité emploi (CICE), autres entreprises",1,5,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8uy,foyer_fiscal,Auto-entrepreneur : versements libératoires d’impôt sur le revenu dont le remboursement est demandé,1,4,calculateur_impots/yaml/reduc_autent.yaml
f8uz,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Famille,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wa,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Agriculture biologique,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wb,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Prospection commerciale,1,4,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wc,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Prêts sans intérêt,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wd,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Formation des chefs d'entreprise,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8we,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Intéressement,1,4,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wg,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Exploitation agricole n’utilisant pas de glyphosate,1,1,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wh,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Exploitation agricole à haute valeur environnementale,1,1,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wr,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Métiers d'art,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wt,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Remplacement pour congé des agriculteurs,1,7,calculateur_impots/yaml/reduc_credit_2042pro.yaml
f8wu,foyer_fiscal,Crédit d'impôt en faveur des entreprises: Maître restaurateur,1,5,calculateur_impots/yaml/reduc_credit_2042pro.yaml
fhbs,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements, Investissements ayant fait l’objet en 2012, 2013 ou 2014 d’une demande d’agrément, d’une déclaration d’ouverture de chantier ou d’un acompte d’au moins 50 %, Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d’impôt en 2012 à hauteur de 52,63%",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhbu,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements, Investissements dans votre entreprise en 2012",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhcc,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Investissements autres que ceux des lignes précédentes, Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d’impôt à hauteur de 56%",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhcm,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements, Investissements dans votre entreprise avec exploitation directe, montant de la réduction d’impôt dont vous demandez l’imputation en 2015, en 2012",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhco,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements, Investissements ayant fait l’objet en 2012, 2013 ou 2014 d’une demande d’agrément, d’une déclaration d’ouverture de chantier ou d’un acompte d’au moins 50 %, Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d’impôt en 2013 ou 2014 à hauteur de 62,5%",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhct,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Investissements autres que ceux des lignes précédentes, Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d’impôt à hauteur de 66%",1,1,calculateur_impots/yaml/reduc_doment.yaml
fhdi,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhdo,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhdp,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhes,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhet,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhfw,foyer_fiscal,Investissements outre-mer dans le cadre de l'entreprise,1,1,calculateur_impots/yaml/reduc_doment.yaml
fhoe,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2013, Investissements immobiliers  que vous avez engagé en 2012, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50 % en 2010",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhoj,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2011, Investissements immobiliers engagés en 2011, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50% en 2010",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhot,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2012, Investissements immobiliers  que vous avez engagé en 2012, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50 % en 2009",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhoy,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2013, Investissements immobiliers engagés en 2012 ou 2013, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50% en 2012",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhqb,foyer_fiscal,,1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhqd,foyer_fiscal,DomLog Investissements réalisés en 2010: autres investissements,1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhua,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2014, Investissements immobiliers engagés avant le 1.1.2011",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhuj,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2015, Investissements immobiliers  que vous avez engagé en 2012, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50 % en 2011",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhul,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2015, Investissements immobiliers engagés en 2012 ou 2013, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50% en 2011",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhuq,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2016, Investissements immobiliers  que vous avez engagé en 2012, ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50 % en 2011",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhva,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2017, Investissements immobiliers engagés avant le 1.1.2011",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhvg,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2017, Autres investissements",1,1,calculateur_impots/yaml/reduc_domlog.yaml
fhxa,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2014,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxb,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2014,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxc,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2014,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxe,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2014,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxf,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2015,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxg,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2015,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxh,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2015,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxi,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2015,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxk,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2015,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxl,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2016,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxm,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2016,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxn,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2016,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxo,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2016,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxp,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2016,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxq,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2017,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxr,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2017,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxs,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2017,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxt,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2017,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhxu,foyer_fiscal,Investissements outre-mer dans le logement social : Investissements réalisés en 2017,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhya,foyer_fiscal,DomSoc,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhyb,foyer_fiscal,DomSoc,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhyc,foyer_fiscal,DomSoc,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
fhyd,foyer_fiscal,DomSoc,1,1,calculateur_impots/yaml/reduc_domsoc.yaml
frag_fore,individus,Revenus des exploitants forestiers (régime du forfait),1,2,calculateur_impots/yaml/regime_forfait_agricole.yaml
frag_impo,individus,Revenus agricoles imposables (régime du forfait),1,2,calculateur_impots/yaml/regime_forfait_agricole.yaml
frag_impo_n1,individus,"Revenus agricoles, forfait ou microBA année n-1",1,1,calculateur_impots/yaml/regime_microBA.yaml
frag_pvct,individus,Plus-values agricoles  à court terme (régime du forfait),1,2,calculateur_impots/yaml/regime_forfait_agricole.yaml
frais_reels,individus,Frais réels,4,4,formulas/aides_logement_reforme_janvier_2021.yaml; mes-aides.gouv.fr/ludwig_test_1520950068799.yaml; formulas/ass_revenus_immo.yaml; ... et 1 autres
gains_exceptionnels,individus,Gains exceptionnels,3,3,mes-aides.gouv.fr/test_mes_aides_54661ad9f36fa43e77898968.yaml; mes-aides.gouv.fr/test_mes_aides_544123db288947997ea40dc2.yaml; mes-aides.gouv.fr/test_mes_aides_544f7df975fec1b37e6c0288.yaml
garantie_jeunes,individus,Montant de la Garantie Jeune,1,1,formulas/visale.yaml
