code postal;code INSEE;nom commune (Poste);nom commune (ACOSS); AOT;taux;SMT;taux additionnel
56420;56051;CRUGUEL                               ;;;;;
56750;56052;DAMGAN                                ;;;;;
56250;56053;ELVEN                                 ;ELVEN;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56410;56054;ERDEVEN                               ;;;;;
56410;56055;ETEL                                  ;;;;;
56490;56056;EVRIGUET                              ;;;;;
56320;56057;LE FAOUET                             ;;;;;
56130;56058;FEREL                                 ;FEREL;CAP ATLANTIQUE;0,6;;
56120;56059;LES FORGES                            ;;;;;
56200;56060;LES FOUGERETS                         ;;;;;
56200;56061;LA GACILLY                            ;;;;;
56680;56062;GAVRES                                ;GAVRES;LORIENT AGGLOMERATION;1,8;;
56530;56063;GESTEL                                ;GESTEL;LORIENT AGGLOMERATION;1,8;;
56200;56064;GLENAC                                ;;;;;
56800;56065;GOURHEL                               ;;;;;
56110;56066;GOURIN                                ;;;;;
56390;56067;GRAND CHAMP                           ;;;;;
56120;56068;LA GREE ST LAURENT                    ;;;;;
56590;56069;GROIX                                 ;GROIX;LORIENT AGGLOMERATION;1,8;;
56120;56070;GUEGON                                ;;;;;
56420;56071;GUEHENNO                              ;;;;;
56920;56072;GUELTAS                               ;;;;;
56160;56073;GUEMENE SUR SCORFF                    ;;;;;
56150;56074;GUENIN                                ;;;;;
56380;56075;GUER                                  ;;;;;
56310;56076;GUERN                                 ;;;;;
56190;56077;LE GUERNO                             ;;;;;
56520;56078;GUIDEL                                ;GUIDEL;LORIENT AGGLOMERATION;1,8;;
56800;56079;GUILLAC                               ;;;;;
56490;56080;GUILLIERS                             ;;;;;
56560;56081;GUISCRIFF                             ;;;;;
56120;56082;HELLEAN                               ;;;;;
56700;56083;HENNEBONT                             ;HENNEBONT;LORIENT AGGLOMERATION;1,8;;
56450;56084;LE HEZO                               ;LE HEZO;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56170;56085;HOEDIC                                ;;;;;
56170;56086;ILE D HOUAT                           ;;;;;
56780;56087;ILE AUX MOINES                        ;ILE AUX MOINES;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56840;56088;ILE D ARZ                             ;ILE D ARZ;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56240;56089;INGUINIEL                             ;INGUINIEL;LORIENT AGGLOMERATION;1;;
56650;56090;INZINZAC LOCHRIST                     ;INZINZAC LOCHRIST;LORIENT AGGLOMERATION;1,8;;
56120;56091;JOSSELIN                              ;;;;;
56920;56092;KERFOURN                              ;;;;;
56300;56093;KERGRIST                              ;;;;;
56700;56094;KERVIGNAC                             ;;;;;
56690;56096;LANDAUL                               ;;;;;
56690;56097;LANDEVANT                             ;;;;;
56600;56098;LANESTER                              ;LANESTER;LORIENT AGGLOMERATION;1,8;;
56160;56099;LANGOELAN                             ;;;;;
56630;56100;LANGONNET                             ;;;;;
56440;56101;LANGUIDIC                             ;LANGUIDIC;LORIENT AGGLOMERATION;1,8;;
56120;56102;LANOUEE                               ;;;;;
56120;56103;LANTILLAC                             ;;;;;
56240;56104;LANVAUDAN                             ;LANVAUDAN;LORIENT AGGLOMERATION;1;;
56320;56105;LANVENEGEN                            ;;;;;
56870;56106;LARMOR BADEN                          ;LARMOR BADEN;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56260;56107;LARMOR PLAGE                          ;LARMOR PLAGE;LORIENT AGGLOMERATION;1,8;;
56230;56108;LARRE                                 ;;;;;
56190;56109;LAUZACH                               ;;;;;
56160;56110;LIGNOL                                ;;;;;
56220;56111;LIMERZEL                              ;;;;;
56460;56112;LIZIO                                 ;;;;;
56160;56113;LOCMALO                               ;;;;;
56360;56114;LOCMARIA                              ;;;;;
56390;56115;LOCMARIA GRAND CHAMP                  ;;;;;
56740;56116;LOCMARIAQUER                          ;;;;;
56500;56117;LOCMINE                               ;;;;;
56570;56118;LOCMIQUELIC                           ;LOCMIQUELIC;LORIENT AGGLOMERATION;1,8;;
56550;56119;LOCOAL MENDON                         ;;;;;
56390;56120;LOCQUELTAS                            ;;;;;
56100;56121;LORIENT                               ;LORIENT;LORIENT AGGLOMERATION;1,8;;
56800;56122;LOYAT                                 ;;;;;
56220;56123;MALANSAC                              ;;;;;
56140;56124;MALESTROIT                            ;;;;;
56300;56125;MALGUENAC                             ;;;;;
56130;56126;MARZAN                                ;;;;;
56430;56127;MAURON                                ;;;;;
56310;56128;MELRAND                               ;;;;;
56490;56129;MENEAC                                ;;;;;
56700;56130;MERLEVENEZ                            ;;;;;
56320;56131;MESLAN                                ;;;;;
56890;56132;MEUCON                                ;MEUCON;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56140;56133;MISSIRIAC                             ;;;;;
56490;56134;MOHON                                 ;;;;;
56230;56135;MOLAC                                 ;;;;;
56380;56136;MONTENEUF                             ;;;;;
56250;56137;MONTERBLANC                           ;MONTERBLANC;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56800;56138;MONTERREIN                            ;;;;;
56800;56139;MONTERTELOT                           ;;;;;
56500;56140;MOREAC                                ;;;;;
56500;56141;MOUSTOIR AC                           ;;;;;
56500;56142;MOUSTOIR REMUNGOL                     ;;;;;
56190;56143;MUZILLAC                              ;;;;;
56500;56144;NAIZIN                                ;;;;;
56430;56145;NEANT SUR YVEL                        ;;;;;
56300;56146;NEULLIAC                              ;;;;;
56130;56147;NIVILLAC                              ;;;;;
56690;56148;NOSTANG                               ;;;;;
56190;56149;NOYAL MUZILLAC                        ;;;;;
56450;56150;NOYALO                                ;NOYALO;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56920;56151;NOYAL PONTIVY                         ;;;;;
56360;56152;LE PALAIS                             ;;;;;
56130;56153;PEAULE                                ;;;;;
56220;56154;PEILLAC                               ;;;;;
56760;56155;PENESTIN                              ;PENESTIN;CAP ATLANTIQUE;0,6;;
56160;56156;PERSQUEN                              ;;;;;
56420;56157;PLAUDREN                              ;;;;;
56890;56158;PLESCOP                               ;PLESCOP;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56140;56159;PLEUCADEUC                            ;;;;;
56120;56160;PLEUGRIFFET                           ;;;;;
56400;56161;PLOEMEL                               ;;;;;
56270;56162;PLOEMEUR                              ;PLOEMEUR;LORIENT AGGLOMERATION;1,8;;
56160;56163;PLOERDUT                              ;;;;;
56880;56164;PLOEREN                               ;PLOEREN;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56800;56165;PLOERMEL                              ;;;;;
56240;56166;PLOUAY                                ;PLOUAY;LORIENT AGGLOMERATION;1;;
56400;56167;PLOUGOUMELEN                          ;PLOUGOUMELEN;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56340;56168;PLOUHARNEL                            ;;;;;
56680;56169;PLOUHINEC                             ;;;;;
56770;56170;PLOURAY                               ;;;;;
56220;56171;PLUHERLIN                             ;;;;;
56420;56172;PLUMELEC                              ;;;;;
56930;56173;PLUMELIAU                             ;;;;;
56500;56174;PLUMELIN                              ;;;;;
56400;56175;PLUMERGAT                             ;;;;;
56400;56176;PLUNERET                              ;;;;;
56330;56177;PLUVIGNER                             ;;;;;
56300;56178;PONTIVY                               ;;;;;
56620;56179;PONT SCORFF                           ;PONT SCORFF;LORIENT AGGLOMERATION;1,8;;
56380;56180;PORCARO                               ;;;;;
56290;56181;PORT LOUIS                            ;PORT LOUIS;LORIENT AGGLOMERATION;1,8;;
56320;56182;PRIZIAC                               ;;;;;
56910;56183;QUELNEUC                              ;;;;;
56230;56184;QUESTEMBERT                           ;;;;;
56530;56185;QUEVEN                                ;QUEVEN;LORIENT AGGLOMERATION;1,8;;
56170;56186;QUIBERON                              ;;;;;
56800;56187;QUILY                                 ;;;;;
56310;56188;QUISTINIC                             ;QUISTINIC;LORIENT AGGLOMERATION;1;;
56500;56189;RADENAC                               ;;;;;
56500;56190;REGUINY                               ;;;;;
56140;56191;REMINIAC                              ;;;;;
56500;56192;REMUNGOL                              ;;;;;
56670;56193;RIANTEC                               ;RIANTEC;LORIENT AGGLOMERATION;1,8;;
56350;56194;RIEUX                                 ;;;;;
56130;56195;LA ROCHE BERNARD                      ;;;;;
56220;56196;ROCHEFORT EN TERRE                    ;;;;;
56460;56197;LE ROC ST ANDRE                       ;;;;;
56580;56198;ROHAN                                 ;;;;;
56110;56199;ROUDOUALLEC                           ;;;;;
56140;56200;RUFFIAC                               ;;;;;
56110;56201;LE SAINT                              ;;;;;
56140;56202;ST ABRAHAM                            ;;;;;
56480;56203;ST AIGNAN                             ;;;;;
56500;56204;ST ALLOUESTRE                         ;;;;;
56450;56205;ST ARMEL                              ;;;;;
56890;56206;ST AVE                                ;ST AVE;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56150;56207;ST BARTHELEMY                         ;;;;;
56430;56208;ST BRIEUC DE MAURON                   ;;;;;
56480;56209;STE BRIGITTE                          ;;;;;
56540;56210;ST CARADEC TREGOMEL                   ;;;;;
56140;56211;ST CONGARD                            ;;;;;
56130;56212;ST DOLAY                              ;;;;;
56920;56213;ST GERAND                             ;;;;;
56730;56214;ST GILDAS DE RHUYS                    ;;;;;
56920;56215;ST GONNERY                            ;;;;;
56350;56216;ST GORGON                             ;;;;;
56220;56218;ST GRAVE                              ;;;;;
56460;56219;ST GUYOMARD                           ;;;;;
56700;56220;STE HELENE                            ;;;;;
56220;56221;ST JACUT LES PINS                     ;;;;;
56660;56222;ST JEAN BREVELAY                      ;;;;;
56350;56223;ST JEAN LA POTERIE                    ;;;;;
56140;56224;ST LAURENT SUR OUST                   ;;;;;
56430;56225;ST LERY                               ;;;;;
56380;56226;ST MALO DE BEIGNON                    ;;;;;
56490;56227;ST MALO DES TROIS FONTAINES           ;;;;;
56140;56228;ST MARCEL                             ;;;;;
56200;56229;ST MARTIN SUR OUST                    ;;;;;
56910;56230;ST NICOLAS DU TERTRE                  ;;;;;
56250;56231;ST NOLFF                              ;ST NOLFF;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56350;56232;ST PERREUX                            ;;;;;
56470;56233;ST PHILIBERT                          ;;;;;
56510;56234;ST PIERRE QUIBERON                    ;;;;;
56120;56236;ST SERVANT                            ;;;;;
56300;56237;ST THURIAU                            ;;;;;
56540;56238;ST TUGDUAL                            ;;;;;
56350;56239;ST VINCENT SUR OUST                   ;;;;;
56370;56240;SARZEAU                               ;;;;;
56360;56241;SAUZON                                ;;;;;
56160;56242;SEGLIEN                               ;;;;;
56860;56243;SENE                                  ;SENE;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56460;56244;SERENT                                ;;;;;
56480;56245;SILFIAC                               ;;;;;
56300;56246;LE SOURN                              ;;;;;
56250;56247;SULNIAC                               ;SULNIAC;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56450;56248;SURZUR                                ;SURZUR;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56800;56249;TAUPONT                               ;;;;;
56130;56250;THEHILLAC                             ;;;;;
56450;56251;THEIX                                 ;THEIX;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56370;56252;LE TOUR DU PARC                       ;;;;;
56140;56253;TREAL                                 ;;;;;
56250;56254;TREDION                               ;TREDION;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56250;56255;TREFFLEAN                             ;TREFFLEAN;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56430;56256;TREHORENTEUC                          ;;;;;
56490;56257;LA TRINITE PORHOET                    ;;;;;
56470;56258;LA TRINITE SUR MER                    ;;;;;
56190;56259;LA TRINITE SURZUR                     ;LA TRINITE SURZUR;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56000;56260;VANNES                                ;VANNES;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56250;56261;LA VRAIE CROIX                        ;;;;;
56400;56262;BONO                                  ;BONO;COMMUNAUTE AGGLOMERATION DU PAYS DE VANNES;1,1;;
56400;56263;STE ANNE D AURAY                      ;;;;;
56540;56264;KERNASCLEDEN                          ;;;;;
57920;57001;ABONCOURT                             ;;;;;
57590;57002;ABONCOURT SUR SEILLE                  ;;;;;
57560;57003;ABRESCHVILLER                         ;;;;;
57340;57004;ACHAIN                                ;;;;;
57412;57006;ACHEN                                 ;;;;;
57580;57007;ADAINCOURT                            ;;;;;
57380;57008;ADELANGE                              ;;;;;
57590;57009;AJONCOURT                             ;;;;;
57590;57010;ALAINCOURT LA COTE                    ;;;;;
57670;57011;ALBESTROFF                            ;;;;;
57440;57012;ALGRANGE                              ;ALGRANGE;SMT THIONVILLE FENSCH;1,75;;
57515;57013;ALSTING                               ;ALSTING;CA FORBACH;0,6;;
57660;57014;ALTRIPPE                              ;;;;;
57730;57015;ALTVILLER                             ;ALTVILLER;COMMUNAUTE DE COMMUNES DU PAYS NABORIEN;0,55;;
57320;57016;ALZING                                ;;;;;
57865;57017;AMANVILLERS                           ;AMANVILLERS;METZ METROPOLE COMMUNAUTE D'AGGLOMERATION;2;;
